Tahun,Jk,Propinsi,Kab.kota,AHH
2020,Perempuan,Kalimantan Tengah,Sukamara,73.42
2020,Perempuan,Kalimantan Tengah,Lamandau,71.28
2020,Perempuan,Kalimantan Tengah,Seruyan,71.18
2020,Perempuan,Kalimantan Tengah,Katingan,67.66
2020,Perempuan,Kalimantan Tengah,Pulang Pisau,69.97
2020,Perempuan,Kalimantan Tengah,Gunung Mas,72.31
2020,Perempuan,Kalimantan Tengah,Barito Timur,70.15
2020,Perempuan,Kalimantan Tengah,Murung Raya,71.43
2020,Perempuan,Kalimantan Tengah,Kota Palangka Raya,75.06
2020,Perempuan,Kalimantan Selatan,Tanah Laut,71.37
2020,Perempuan,Kalimantan Selatan,Kota Baru,71.13
2020,Perempuan,Kalimantan Selatan,Banjar,69.11
2020,Perempuan,Kalimantan Selatan,Barito Kuala,67.97
2020,Perempuan,Kalimantan Selatan,Tapin,72.30
2020,Perempuan,Kalimantan Selatan,Hulu Sungai Selatan,67.85
2020,Perempuan,Kalimantan Selatan,Hulu Sungai Tengah,67.88
2020,Perempuan,Kalimantan Selatan,Hulu Sungai Utara,65.67
2020,Perempuan,Kalimantan Selatan,Tabalong,72.36
2020,Perempuan,Kalimantan Selatan,Tanah Bumbu,72.25
2020,Perempuan,Kalimantan Selatan,Balangan,69.64
2020,Perempuan,Kalimantan Selatan,Kota Banjarmasin,73.03
2020,Perempuan,Kalimantan Selatan,Kota Banjar Baru,73.86
2020,Perempuan,Kalimantan Timur,Paser,74.66
2020,Perempuan,Kalimantan Timur,Kutai Barat,74.86
2020,Perempuan,Kalimantan Timur,Kutai Kartanegara,74.36
2020,Perempuan,Kalimantan Timur,Kutai Timur,75.16
2020,Perempuan,Kalimantan Timur,Berau,74.08
2020,Perempuan,Kalimantan Timur,Penajam Paser Utara,73.83
2020,Perempuan,Kalimantan Timur,Mahakam Ulu,74.12
2020,Perempuan,Kalimantan Timur,Kota Balikpapan,76.33
2020,Perempuan,Kalimantan Timur,Kota Samarinda,76.06
2020,Perempuan,Kalimantan Timur,Kota Bontang,76.10
2020,Perempuan,Kalimantan Utara,Malinau,71.67
2020,Perempuan,Kalimantan Utara,Bulungan,73.62
2020,Perempuan,Kalimantan Utara,Tana Tidung,71.50
2020,Perempuan,Kalimantan Utara,Nunukan,72.21
2020,Perempuan,Kalimantan Utara,Kota Tarakan,74.49
2020,Perempuan,Sulawesi Utara,Bolaang Mongondow,71.29
2020,Perempuan,Sulawesi Utara,Minahasa,72.98
2020,Perempuan,Sulawesi Utara,Kepulauan Sangihe,72.01
2020,Perempuan,Sulawesi Utara,Kepulauan Talaud,72.07
2020,Perempuan,Sulawesi Utara,Minahasa Selatan,71.84
2020,Perempuan,Sulawesi Utara,Minahasa Utara,73.27
2020,Perempuan,Sulawesi Utara,Bolaang Mongondow Utara,69.59
2020,Perempuan,Sulawesi Utara,Siau Tagulandang Biaro,72.64
2020,Perempuan,Sulawesi Utara,Minahasa Tenggara,72.06
2020,Perempuan,Sulawesi Utara,Bolaang Mongondow Selatan,66.35
2020,Perempuan,Sulawesi Utara,Bolaang Mongondow Timur,69.83
2020,Perempuan,Sulawesi Utara,Kota Manado,73.75
2020,Perempuan,Sulawesi Utara,Kota Bitung,72.97
2020,Perempuan,Sulawesi Utara,Kota Tomohon,73.80
2020,Perempuan,Sulawesi Utara,Kota Kotamobagu,72.38
2020,Perempuan,Sulawesi Tengah,Banggai Kepulauan,68.17
2020,Perempuan,Sulawesi Tengah,Banggai,72.76
2020,Perempuan,Sulawesi Tengah,Morowali,71.11
2020,Perempuan,Sulawesi Tengah,Poso,73.06
2020,Perempuan,Sulawesi Tengah,Donggala,69.22
2020,Perempuan,Sulawesi Tengah,Toli-Toli,67.76
2020,Perempuan,Sulawesi Tengah,Buol,70.69
2020,Perempuan,Sulawesi Tengah,Parigi Moutong,66.14
2020,Perempuan,Sulawesi Tengah,Tojo Una-Una,67.53
2020,Perempuan,Sulawesi Tengah,Sigi,71.88
2020,Perempuan,Sulawesi Tengah,Banggai Laut,67.24
2020,Perempuan,Sulawesi Tengah,Morowali Utara,71.53
2020,Perempuan,Sulawesi Tengah,Kota Palu,72.95
2020,Perempuan,Sulawesi Selatan,Kepulauan Selayar,70.38
2020,Perempuan,Sulawesi Selatan,Bulukumba,69.86
2020,Perempuan,Sulawesi Selatan,Bantaeng,72.46
2020,Perempuan,Sulawesi Selatan,Jeneponto,68.30
2020,Perempuan,Sulawesi Selatan,Takalar,69.10
2020,Perempuan,Sulawesi Selatan,Gowa,72.32
2020,Perempuan,Sulawesi Selatan,Sinjai,69.20
2020,Perempuan,Sulawesi Selatan,Maros,71.00
2020,Perempuan,Sulawesi Selatan,Pangkajene dan Kepulauan,68.57
2020,Perempuan,Sulawesi Selatan,Barru,70.95
2020,Perempuan,Sulawesi Selatan,Bone,68.99
2020,Perempuan,Sulawesi Selatan,Soppeng,71.50
2020,Perempuan,Sulawesi Selatan,Wajo,69.27
2020,Perempuan,Sulawesi Selatan,Sidenreng Rappang,71.74
2020,Perempuan,Sulawesi Selatan,Pinrang,71.46
2020,Perempuan,Sulawesi Selatan,Enrekang,72.80
2020,Perempuan,Sulawesi Selatan,Luwu,72.25
2020,Perempuan,Sulawesi Selatan,Tana Toraja,75.13
2020,Perempuan,Sulawesi Selatan,Luwu Utara,70.45
2020,Perempuan,Sulawesi Selatan,Luwu Timur,72.46
2020,Perempuan,Sulawesi Selatan,Toraja Utara,75.22
2020,Perempuan,Sulawesi Selatan,Kota Makasar,73.96
2020,Perempuan,Sulawesi Selatan,Kota Parepare,73.15
2020,Perempuan,Sulawesi Selatan,Kota Palopo,72.77
2020,Perempuan,Sulawesi Tenggara,Buton,70.18
2020,Perempuan,Sulawesi Tenggara,Muna,72.30
2020,Perempuan,Sulawesi Tenggara,Konawe,72.18
2020,Perempuan,Sulawesi Tenggara,Kolaka,72.97
2020,Perempuan,Sulawesi Tenggara,Konawe Selatan,72.71
2020,Perempuan,Sulawesi Tenggara,Bombana,70.83
2020,Perempuan,Sulawesi Tenggara,Wakatobi,72.32
2020,Perempuan,Sulawesi Tenggara,Kolaka Utara,72.27
2020,Perempuan,Sulawesi Tenggara,Buton Utara,72.86
2020,Perempuan,Sulawesi Tenggara,Konawe Utara,71.44
2020,Perempuan,Sulawesi Tenggara,Kolaka Timur,74.54
2020,Perempuan,Sulawesi Tenggara,Konawe Kepulauan,70.37
2020,Perempuan,Sulawesi Tenggara,Muna Barat,72.26
2020,Perempuan,Sulawesi Tenggara,Buton Tengah,69.57
2020,Perempuan,Sulawesi Tenggara,Buton Selatan,69.57
2020,Perempuan,Sulawesi Tenggara,Kota Kendari,75.60
2020,Perempuan,Sulawesi Tenggara,Kota Baubau,73.10
2020,Perempuan,Gorontalo,Boalemo,70.99
2020,Perempuan,Gorontalo,Gorontalo,70.09
2020,Perempuan,Gorontalo,Pohuwato,65.92
2020,Perempuan,Gorontalo,Bone Bolango,70.40
2020,Perempuan,Gorontalo,Gorontalo Utara,67.74
2020,Perempuan,Gorontalo,Kota Gorontalo,74.35
2020,Perempuan,Sulawesi Barat,Majene,63.35
2020,Perempuan,Sulawesi Barat,Polewali Mandar,64.20
2020,Perempuan,Sulawesi Barat,Mamasa,72.78
2020,Perempuan,Sulawesi Barat,Mamuju,69.44
2020,Perempuan,Sulawesi Barat,Mamuju Utara,68.06
2020,Perempuan,Sulawesi Barat,Mamuju Tengah,70.27
2020,Perempuan,Maluku,Maluku Tenggara Barat,65.24
2020,Perempuan,Maluku,Maluku Tenggara,66.92
2020,Perempuan,Maluku,Maluku Tengah,68.28
2020,Perempuan,Maluku,Buru,68.27
2020,Perempuan,Maluku,Kepulauan Aru,64.67
2020,Perempuan,Maluku,Seram Bagian Barat,63.47
2020,Perempuan,Maluku,Seram Bagian Timur,61.13
2020,Perempuan,Maluku,Maluku Barat Daya,64.18
2020,Perempuan,Maluku,Buru Selatan,68.15
2020,Perempuan,Maluku,Kota Ambon,72.40
2020,Perempuan,Maluku,Kota Tual,67.32
2020,Perempuan,Maluku Utara,Halmahera Barat,68.14
2020,Perempuan,Maluku Utara,Halmahera Tengah,65.75
2020,Perempuan,Maluku Utara,Kepulauan Sula,65.14
2020,Perempuan,Maluku Utara,Halmahera Selatan,67.73
2020,Perempuan,Maluku Utara,Halmahera Utara,71.48
2020,Perempuan,Maluku Utara,Halmahera Timur,70.80
2020,Perempuan,Maluku Utara,Pulau Morotai,69.09
2020,Perempuan,Maluku Utara,Pulau Taliabu,63.92
2020,Perempuan,Maluku Utara,Kota Ternate,72.87
2020,Perempuan,Maluku Utara,Kota Tidore Kepulauan,71.25
2020,Perempuan,Papua Barat,Fakfak,70.39
2020,Perempuan,Papua Barat,Kaimana,66.66
2020,Perempuan,Papua Barat,Teluk Wondama,61.86
2020,Perempuan,Papua Barat,Teluk Bintuni,62.61
2020,Perempuan,Papua Barat,Manokwari,70.61
2020,Perempuan,Papua Barat,Sorong Selatan,68.13
2020,Perempuan,Papua Barat,Sorong,67.99
2020,Perempuan,Papua Barat,Raja Ampat,66.61
2020,Perempuan,Papua Barat,Tambrauw,61.89
2020,Perempuan,Papua Barat,Maybrat,67.07
2020,Perempuan,Papua Barat,Manokwari Selatan,69.49
2020,Perempuan,Papua Barat,Pegunungan Arfak,69.15
2020,Perempuan,Papua Barat,Kota Sorong,72.61
2020,Perempuan,Papua,Merauke,68.89
2020,Perempuan,Papua,Jayawijaya,61.38
2020,Perempuan,Papua,Jayapura,68.95
2020,Perempuan,Papua,Nabire,69.99
2020,Perempuan,Papua,Kepulauan Yapen,71.04
2020,Perempuan,Papua,Biak Numfor,70.19
2020,Perempuan,Papua,Paniai,68.33
2020,Perempuan,Papua,Puncak Jaya,67.01
2020,Perempuan,Papua,Mimika,74.19
2020,Perempuan,Papua,Boven Digoel,61.73
2020,Perempuan,Papua,Mappi,66.96
2020,Perempuan,Papua,Asmat,59.75
2020,Perempuan,Papua,Yahukimo,67.81
2020,Perempuan,Papua,Pegunungan Bintang,66.30
2020,Perempuan,Papua,Tolikara,67.57
2020,Perempuan,Papua,Sarmi,68.24
2020,Perempuan,Papua,Keerom,68.59
2020,Perempuan,Papua,Waropen,68.22
2020,Perempuan,Papua,Supiori,67.82
2020,Perempuan,Papua,Mamberamo Raya,59.47
2020,Perempuan,Papua,Nduga,56.88
2020,Perempuan,Papua,Lanny Jaya,67.96
2020,Perempuan,Papua,Mamberamo Tengah,65.44
2020,Perempuan,Papua,Yalimo,67.29
2020,Perempuan,Papua,Puncak,67.61
2020,Perempuan,Papua,Dogiyai,67.60
2020,Perempuan,Papua,Intan Jaya,67.47
2020,Perempuan,Papua,Deiyai,67.10
2020,Perempuan,Papua,Kota Jayapura,72.37
2021,Laki-laki,Aceh,Simeulue,63.33
2021,Laki-laki,Aceh,Aceh Singkil,65.40
2021,Laki-laki,Aceh,Aceh Selatan,62.46
2021,Laki-laki,Aceh,Aceh Tenggara,66.17
2021,Laki-laki,Aceh,Aceh Timur,66.76
2021,Laki-laki,Aceh,Aceh Tengah,66.80
2021,Laki-laki,Aceh,Aceh Barat,65.96
2021,Laki-laki,Aceh,Aceh Besar,67.80
2021,Laki-laki,Aceh,Pidie,64.95
2021,Laki-laki,Aceh,Bireuen,69.26
2021,Laki-laki,Aceh,Aceh Utara,66.78
2021,Laki-laki,Aceh,Aceh Barat Daya,63.10
2021,Laki-laki,Aceh,Gayo Lues,63.55
2021,Laki-laki,Aceh,Aceh Tamiang,67.59
2021,Laki-laki,Aceh,Nagan Raya,67.24
2021,Laki-laki,Aceh,Aceh Jaya,65.19
2021,Laki-laki,Aceh,Bener Meriah,67.27
2021,Laki-laki,Aceh,Pidie Jaya,68.21
2021,Laki-laki,Aceh,Kota Banda Aceh,69.56
2021,Laki-laki,Aceh,Kota Sabang,68.55
2021,Laki-laki,Aceh,Kota Langsa,67.42
2021,Laki-laki,Aceh,Kota Lhokseumawe,69.70
2021,Laki-laki,Aceh,Kota Subulussalam,62.14
2021,Laki-laki,Sumatera Utara,Nias,67.79
2021,Laki-laki,Sumatera Utara,Mandailing Natal,60.74
2021,Laki-laki,Sumatera Utara,Tapanuli Selatan,63.05
2021,Laki-laki,Sumatera Utara,Tapanuli Tengah,65.19
2021,Laki-laki,Sumatera Utara,Tapanuli Utara,66.72
2021,Laki-laki,Sumatera Utara,Toba Samosir,68.22
2021,Laki-laki,Sumatera Utara,Labuhan Batu,67.92
2021,Laki-laki,Sumatera Utara,Asahan,66.34
2021,Laki-laki,Sumatera Utara,Simalungun,69.38
2021,Laki-laki,Sumatera Utara,Dairi,67.20
2021,Laki-laki,Sumatera Utara,Karo,69.55
2021,Laki-laki,Sumatera Utara,Deli Serdang,69.88
2021,Laki-laki,Sumatera Utara,Langkat,66.98
2021,Laki-laki,Sumatera Utara,Nias Selatan,66.87
2021,Laki-laki,Sumatera Utara,Humbang Hasundutan,67.45
2021,Laki-laki,Sumatera Utara,Pakpak Bharat,63.94
2021,Laki-laki,Sumatera Utara,Samosir,69.39
2021,Laki-laki,Sumatera Utara,Serdang Bedagai,66.86
2021,Laki-laki,Sumatera Utara,Batu Bara,65.13
2021,Laki-laki,Sumatera Utara,Padang Lawas Utara,65.20
2021,Laki-laki,Sumatera Utara,Padang Lawas,65.18
2021,Laki-laki,Sumatera Utara,Labuhan Batu Selatan,66.72
2021,Laki-laki,Sumatera Utara,Labuhan Batu Utara,67.59
2021,Laki-laki,Sumatera Utara,Nias Utara,67.52
2021,Laki-laki,Sumatera Utara,Nias Barat,67.07
2021,Laki-laki,Sumatera Utara,Kota Sibolga,67.29
2021,Laki-laki,Sumatera Utara,Kota Tanjung Balai,61.58
2021,Laki-laki,Sumatera Utara,Kota Pematang Siantar,71.90
2021,Laki-laki,Sumatera Utara,Kota Tebing Tinggi,69.02
2021,Laki-laki,Sumatera Utara,Kota Medan,71.37
2021,Laki-laki,Sumatera Utara,Kota Binjai,70.54
2021,Laki-laki,Sumatera Utara,Kota Padangsidimpuan,67.34
2021,Laki-laki,Sumatera Utara,Kota Gunungsitoli,69.34
2021,Laki-laki,Sumatera Barat,Kepulauan Mentawai,62.72
2021,Laki-laki,Sumatera Barat,Pesisir Selatan,68.93
2021,Laki-laki,Sumatera Barat,Solok,66.77
2021,Laki-laki,Sumatera Barat,Sijunjung,64.38
2021,Laki-laki,Sumatera Barat,Tanah Datar,68.12
2021,Laki-laki,Sumatera Barat,Padang Pariaman,66.94
2021,Laki-laki,Sumatera Barat,Agam,70.58
2021,Laki-laki,Sumatera Barat,Lima Puluh Kota,67.84
2021,Laki-laki,Sumatera Barat,Pasaman,65.53
2021,Laki-laki,Sumatera Barat,Solok Selatan,65.94
2021,Laki-laki,Sumatera Barat,Dharmasraya,69.55
2021,Laki-laki,Sumatera Barat,Pasaman Barat,65.69
2021,Laki-laki,Sumatera Barat,Kota Padang,71.83
2021,Laki-laki,Sumatera Barat,Kota Solok,71.83
2021,Laki-laki,Sumatera Barat,Kota Sawah Lunto,68.15
2021,Laki-laki,Sumatera Barat,Kota Padang Panjang,70.87
2021,Laki-laki,Sumatera Barat,Kota Bukittinggi,72.66
2021,Laki-laki,Sumatera Barat,Kota Payakumbuh,71.96
2021,Laki-laki,Sumatera Barat,Kota Pariaman,68.26
2021,Laki-laki,Riau,Kuantan Singingi,66.43
2021,Laki-laki,Riau,Indragiri Hulu,68.24
2021,Laki-laki,Riau,Indragiri Hilir,65.94
2021,Laki-laki,Riau,Pelalawan,69.25
2021,Laki-laki,Riau,Siak,69.16
2021,Laki-laki,Riau,Kampar,68.81
2021,Laki-laki,Riau,Rokan Hulu,68.18
2021,Laki-laki,Riau,Bengkalis,69.28
2021,Laki-laki,Riau,Rokan Hilir,68.41
2021,Laki-laki,Riau,Kepulauan Meranti,65.77
2021,Laki-laki,Riau,Kota Pekanbaru,70.51
2021,Laki-laki,Riau,Kota Dumai,68.98
2021,Laki-laki,Jambi,Kerinci,68.04
2021,Laki-laki,Jambi,Merangin,69.40
2021,Laki-laki,Jambi,Sarolangun,67.13
2021,Laki-laki,Jambi,Batang Hari,68.70
2021,Laki-laki,Jambi,Muaro Jambi,69.42
2021,Laki-laki,Jambi,Tanjung Jabung Timur,64.42
2021,Laki-laki,Jambi,Tanjung Jabung Barat,66.13
2021,Laki-laki,Jambi,Tebo,67.96
2021,Laki-laki,Jambi,Bungo,65.87
2021,Laki-laki,Jambi,Kota Jambi,70.82
2021,Laki-laki,Jambi,Kota Sungai Penuh,70.31
2021,Laki-laki,Sumatera Selatan,Ogan Komering Ulu,65.99
2021,Laki-laki,Sumatera Selatan,Ogan Komering Ilir,66.44
2021,Laki-laki,Sumatera Selatan,Muara Enim,67.37
2021,Laki-laki,Sumatera Selatan,Lahat,64.17
2021,Laki-laki,Sumatera Selatan,Musi Rawas,66.21
2021,Laki-laki,Sumatera Selatan,Musi Banyuasin,66.61
2021,Laki-laki,Sumatera Selatan,Banyu Asin,66.83
2021,Laki-laki,Sumatera Selatan,Ogan Komering Ulu Selatan,65.08
2021,Laki-laki,Sumatera Selatan,Ogan Komering Ulu Timur,67.17
2021,Laki-laki,Sumatera Selatan,Ogan Ilir,63.63
2021,Laki-laki,Sumatera Selatan,Empat Lawang,63.20
2021,Laki-laki,Sumatera Selatan,Penukal Abab Lematang Ilir,66.10
2021,Laki-laki,Sumatera Selatan,Musi Rawas Utara,63.80
2021,Laki-laki,Sumatera Selatan,Kota Palembang,69.01
2021,Laki-laki,Sumatera Selatan,Kota Prabumulih,68.47
2021,Laki-laki,Sumatera Selatan,Kota Pagar Alam,64.86
2021,Laki-laki,Sumatera Selatan,Kota Lubuklinggau,67.26
2021,Laki-laki,Bengkulu,Bengkulu Selatan,65.86
2021,Laki-laki,Bengkulu,Rejang Lebong,66.85
2021,Laki-laki,Bengkulu,Bengkulu Utara,66.20
2021,Laki-laki,Bengkulu,Kaur,64.83
2021,Laki-laki,Bengkulu,Seluma,65.94
2021,Laki-laki,Bengkulu,Mukomuko,64.80
2021,Laki-laki,Bengkulu,Lebong,61.29
2021,Laki-laki,Bengkulu,Kepahiang,66.13
2021,Laki-laki,Bengkulu,Bengkulu Tengah,66.14
2021,Laki-laki,Bengkulu,Kota Bengkulu,68.28
2021,Laki-laki,Lampung,Lampung Barat,65.58
2021,Laki-laki,Lampung,Tanggamus,66.67
2021,Laki-laki,Lampung,Lampung Selatan,67.40
2021,Laki-laki,Lampung,Lampung Timur,68.77
2021,Laki-laki,Lampung,Lampung Tengah,67.84
2021,Laki-laki,Lampung,Lampung Utara,67.26
2021,Laki-laki,Lampung,Way Kanan,67.41
2021,Laki-laki,Lampung,Tulangbawang,67.98
2021,Laki-laki,Lampung,Pesawaran,67.12
2021,Laki-laki,Lampung,Pringsewu,68.25
2021,Laki-laki,Lampung,Mesuji,66.18
2021,Laki-laki,Lampung,Tulang Bawang Barat,68.02
2021,Laki-laki,Lampung,Pesisir Barat,61.71
2021,Laki-laki,Lampung,Kota Bandar Lampung,69.42
2021,Laki-laki,Lampung,Kota Metro,69.69
2021,Laki-laki,Kep. Bangka Belitung,Bangka,69.15
2021,Laki-laki,Kep. Bangka Belitung,Belitung,69.09
2021,Laki-laki,Kep. Bangka Belitung,Bangka Barat,68.07
2021,Laki-laki,Kep. Bangka Belitung,Bangka Tengah,69.57
2021,Laki-laki,Kep. Bangka Belitung,Bangka Selatan,66.26
2021,Laki-laki,Kep. Bangka Belitung,Belitung Timur,70.15
2021,Laki-laki,Kep. Bangka Belitung,Kota Pangkal Pinang,71.48
2021,Laki-laki,Kepulauan Riau,Karimun,69.11
2021,Laki-laki,Kepulauan Riau,Bintan,68.41
2021,Laki-laki,Kepulauan Riau,Natuna,63.32
2021,Laki-laki,Kepulauan Riau,Lingga,60.47
2021,Laki-laki,Kepulauan Riau,Kepulauan Anambas,65.35
2021,Laki-laki,Kepulauan Riau,Kota Batam,71.41
2021,Laki-laki,Kepulauan Riau,Kota Tanjung Pinang,70.21
2021,Laki-laki,DKI Jakarta,Kep. Seribu,66.84
2021,Laki-laki,DKI Jakarta,Kota Jakarta Selatan,72.33
2021,Laki-laki,DKI Jakarta,Kota Jakarta Timur,72.70
2021,Laki-laki,DKI Jakarta,Kota Jakarta Pusat,72.30
2021,Laki-laki,DKI Jakarta,Kota Jakarta Barat,71.82
2021,Laki-laki,DKI Jakarta,Kota Jakarta Utara,71.44
2021,Laki-laki,Jawa Barat,Bogor,69.52
2021,Laki-laki,Jawa Barat,Sukabumi,69.27
2021,Laki-laki,Jawa Barat,Cianjur,68.45
2021,Laki-laki,Jawa Barat,Bandung,71.94
2021,Laki-laki,Jawa Barat,Garut,69.74
2021,Laki-laki,Jawa Barat,Tasikmalaya,67.78
2021,Laki-laki,Jawa Barat,Ciamis,70.19
2021,Laki-laki,Jawa Barat,Kuningan,71.98
2021,Laki-laki,Jawa Barat,Cirebon,70.34
2021,Laki-laki,Jawa Barat,Majalengka,68.58
2021,Laki-laki,Jawa Barat,Sumedang,70.77
2021,Laki-laki,Jawa Barat,Indramayu,70.01
2021,Laki-laki,Jawa Barat,Subang,70.78
2021,Laki-laki,Jawa Barat,Purwakarta,69.31
2021,Laki-laki,Jawa Barat,Karawang,70.50
2021,Laki-laki,Jawa Barat,Bekasi,71.99
2021,Laki-laki,Jawa Barat,Bandung Barat,70.70
2021,Laki-laki,Jawa Barat,Pangandaran,69.75
2021,Laki-laki,Jawa Barat,Kota Bogor,72.02
2021,Laki-laki,Jawa Barat,Kota Sukabumi,70.75
2021,Laki-laki,Jawa Barat,Kota Bandung,72.71
2021,Laki-laki,Jawa Barat,Kota Cirebon,70.61
2021,Laki-laki,Jawa Barat,Kota Bekasi,73.48
2021,Laki-laki,Jawa Barat,Kota Depok,72.87
2021,Laki-laki,Jawa Barat,Kota Cimahi,72.45
2021,Laki-laki,Jawa Barat,Kota Tasikmalaya,70.52
2021,Laki-laki,Jawa Barat,Kota Banjar,69.31
2021,Laki-laki,Jawa Tengah,Cilacap,72.05
2021,Laki-laki,Jawa Tengah,Banyumas,71.93
2021,Laki-laki,Jawa Tengah,Purbalingga,71.30
2021,Laki-laki,Jawa Tengah,Banjarnegara,72.40
2021,Laki-laki,Jawa Tengah,Kebumen,71.65
2021,Laki-laki,Jawa Tengah,Purworejo,73.00
2021,Laki-laki,Jawa Tengah,Wonosobo,70.01
2021,Laki-laki,Jawa Tengah,Magelang,71.99
2021,Laki-laki,Jawa Tengah,Boyolali,74.24
2021,Laki-laki,Jawa Tengah,Klaten,75.10
2021,Laki-laki,Jawa Tengah,Sukoharjo,75.99
2021,Laki-laki,Jawa Tengah,Wonogiri,74.44
2021,Laki-laki,Jawa Tengah,Karanganyar,75.81
2021,Laki-laki,Jawa Tengah,Sragen,74.00
2021,Laki-laki,Jawa Tengah,Grobogan,73.00
2021,Laki-laki,Jawa Tengah,Blora,72.66
2021,Laki-laki,Jawa Tengah,Rembang,72.73
2021,Laki-laki,Jawa Tengah,Pati,74.28
2021,Laki-laki,Jawa Tengah,Kudus,74.87
2021,Laki-laki,Jawa Tengah,Jepara,74.11
2021,Laki-laki,Jawa Tengah,Demak,73.64
2021,Laki-laki,Jawa Tengah,Semarang,74.00
2021,Laki-laki,Jawa Tengah,Temanggung,73.81
2021,Laki-laki,Jawa Tengah,Kendal,72.64
2021,Laki-laki,Jawa Tengah,Batang,72.89
2021,Laki-laki,Jawa Tengah,Pekalongan,71.84
2021,Laki-laki,Jawa Tengah,Pemalang,71.65
2021,Laki-laki,Jawa Tengah,Tegal,69.83
2021,Laki-laki,Jawa Tengah,Brebes,67.64
2021,Laki-laki,Jawa Tengah,Kota Magelang,75.11
2021,Laki-laki,Jawa Tengah,Kota Surakarta,75.57
2021,Laki-laki,Jawa Tengah,Kota Salatiga,75.50
2021,Laki-laki,Jawa Tengah,Kota Semarang,75.79
2021,Laki-laki,Jawa Tengah,Kota Pekalongan,72.54
2021,Laki-laki,Jawa Tengah,Kota Tegal,72.66
2021,Laki-laki,DI Yogyakarta,Kulon Progo,73.39
2021,Laki-laki,DI Yogyakarta,Bantul,71.97
2021,Laki-laki,DI Yogyakarta,Gunung Kidul,72.26
2021,Laki-laki,DI Yogyakarta,Sleman,73.08
2021,Laki-laki,DI Yogyakarta,Kota Yogyakarta,72.92
2021,Laki-laki,Jawa Timur,Pacitan,70.11
2021,Laki-laki,Jawa Timur,Ponorogo,70.90
2021,Laki-laki,Jawa Timur,Trenggalek,71.95
2021,Laki-laki,Jawa Timur,Tulungagung,72.27
2021,Laki-laki,Jawa Timur,Blitar,71.69
2021,Laki-laki,Jawa Timur,Kediri,70.69
2021,Laki-laki,Jawa Timur,Malang,70.64
2021,Laki-laki,Jawa Timur,Lumajang,68.19
2021,Laki-laki,Jawa Timur,Jember,67.24
2021,Laki-laki,Jawa Timur,Banyuwangi,68.67
2021,Laki-laki,Jawa Timur,Bondowoso,64.85
2021,Laki-laki,Jawa Timur,Situbondo,67.22
2021,Laki-laki,Jawa Timur,Probolinggo,65.34
2021,Laki-laki,Jawa Timur,Pasuruan,68.21
2021,Laki-laki,Jawa Timur,Sidoarjo,72.15
2021,Laki-laki,Jawa Timur,Mojokerto,70.64
2021,Laki-laki,Jawa Timur,Jombang,70.53
2021,Laki-laki,Jawa Timur,Nganjuk,69.61
2021,Laki-laki,Jawa Timur,Madiun,69.52
2021,Laki-laki,Jawa Timur,Magetan,70.67
2021,Laki-laki,Jawa Timur,Ngawi,70.46
2021,Laki-laki,Jawa Timur,Bojonegoro,69.75
2021,Laki-laki,Jawa Timur,Tuban,69.58
2021,Laki-laki,Jawa Timur,Lamongan,70.53
2021,Laki-laki,Jawa Timur,Gresik,70.71
2021,Laki-laki,Jawa Timur,Bangkalan,68.19
2021,Laki-laki,Jawa Timur,Sampang,66.02
2021,Laki-laki,Jawa Timur,Pamekasan,65.62
2021,Laki-laki,Jawa Timur,Sumenep,69.58
2021,Laki-laki,Jawa Timur,Kota Kediri,72.11
2021,Laki-laki,Jawa Timur,Kota Blitar,71.95
2021,Laki-laki,Jawa Timur,Kota Malang,71.40
2021,Laki-laki,Jawa Timur,Kota Probolinggo,68.30
2021,Laki-laki,Jawa Timur,Kota Pasuruan,69.61
2021,Laki-laki,Jawa Timur,Kota Mojokerto,71.43
2021,Laki-laki,Jawa Timur,Kota Madiun,70.89
2021,Laki-laki,Jawa Timur,Kota Surabaya,72.27
2021,Laki-laki,Jawa Timur,Kota Batu,70.66
2021,Laki-laki,Banten,Pandeglang,62.82
2021,Laki-laki,Banten,Lebak,65.33
2021,Laki-laki,Banten,Tangerang,67.93
2021,Laki-laki,Banten,Serang,62.82
2021,Laki-laki,Banten,Kota Tangerang,69.61
2021,Laki-laki,Banten,Kota Cilegon,64.68
2021,Laki-laki,Banten,Kota Serang,65.91
2021,Laki-laki,Banten,Kota Tangerang Selatan,70.55
2021,Laki-laki,Bali,Jembrana,70.50
2021,Laki-laki,Bali,Tabanan,71.84
2021,Laki-laki,Bali,Badung,73.35
2021,Laki-laki,Bali,Gianyar,71.87
2021,Laki-laki,Bali,Klungkung,69.44
2021,Laki-laki,Bali,Bangli,68.61
2021,Laki-laki,Bali,Karangasem,68.57
2021,Laki-laki,Bali,Buleleng,69.99
2021,Laki-laki,Bali,Kota Denpasar,73.08
2021,Laki-laki,Nusa Tenggara Barat,Lombok Barat,65.26
2021,Laki-laki,Nusa Tenggara Barat,Lombok Tengah,64.46
2021,Laki-laki,Nusa Tenggara Barat,Lombok Timur,64.23
2021,Laki-laki,Nusa Tenggara Barat,Sumbawa,65.77
2021,Laki-laki,Nusa Tenggara Barat,Dompu,65.07
2021,Laki-laki,Nusa Tenggara Barat,Bima,64.59
2021,Laki-laki,Nusa Tenggara Barat,Sumbawa Barat,66.34
